,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,ROA,CurrentRatio,LiabRatio,GrossMargin,AssetTurnover,ROA_prev,GrossMargin_prev,AssetTurnover_prev,LiabRatio_prev,CurrentRatio_prev,SHARES_prev,F_ROA,F_ROA_dt,F_CFO,F_Accrual,F_Liquid,F_Lever,F_Shares,F_Margin,F_Turn,F_Score
1153,100120,2022-05-10,38700,30138,1160861150,387072175500,10001865,2021-12-31,Y,240842999999,70717000000,4841000000,41488000000,34210000000,49596000000,16574000000,0,3013000000,419000000,1742000000,188234000000,188036000000,156720000000,193139000000,95693000000,97446000000,34809000000,2234000000,33500000000,33474000000,4475000000,8419000000,6110000000,4563000000,964000000,16166000000,11.554393298507463,13.909476297894935,3.159932252601016,0.26348056142885984,0.49546181765464253,0.8019290575221282,11.662069701171845,0.5157552538311786,0.8140641746542117,0.1462939948882688,4.736376021798365,10001865,1,1,1,0,0,0,1,0,0,4
1169,141000,2022-05-10,10400,96921,979128910,125992984000,12114710,2021-12-31,Y,189725000000,3978000000,44439000000,18862000000,8194000000,29975000000,13901000000,0,1064000000,469000000,497000000,158686000000,158077000000,86226000000,79868000000,25510000000,54358000000,11460000000,444000000,13837000000,13912000000,1481000000,6234000000,2719000000,939000000,57999999,20073000000,9.10551304473513,7.293187508235604,2.876597164303586,0.18889505060307776,0.31940201332198126,0.4209671893530109,7.9884263539751785,0.29526700077767215,0.503540621974699,0.2577698539990225,3.293267818516837,12114710,1,0,1,1,0,1,1,1,0,6
1176,042370,2022-05-10,9650,153134,1450494830,252830241250,26200025,2021-12-31,Y,455378000000,49249000000,66236000000,35578000000,88138000000,96772000000,43065000000,0,42249000000,2399000000,21055000000,316358000000,207773999999,246394999999,323803000000,63723000000,260079000000,26075000000,3419000000,23603000000,12562000000,2334000000,1835000000,5046000000,14013000000,2981000000,30764000000,10.7117841482015,5.183166512216224,2.5461393791489275,0.30589395558196725,0.19679558249923565,0.7110642147842012,6.764137405921457,0.20906590548518816,0.7506564754346404,0.3223234950593664,2.285544378369366,26200025,1,0,1,1,1,1,1,0,0,6
1183,072950,2022-05-10,8010,77168,606713180,49909180590,6230859,2021-12-31,Y,83414000000,9745000000,25493000000,5765000000,10412000000,14259000000,4991000000,0,2298000000,2000000,39000000,66857000000,66129000000,52198000000,81783000000,10934000000,70849000000,4042000000,381000000,4189000000,4122000000,220000000,421000000,516000000,946000000,95000000,1207000000,11.914342465982335,5.021938763277148,3.6607055193211306,0.21327609674379647,0.13369526674247703,0.9804469273743017,1.3312529883987216,0.17040642184438404,0.5972141832549009,0.1986714588280598,3.940235826199322,6230859,1,1,1,0,0,0,1,0,1,5
1188,018310,2022-05-10,23750,164878,3861341400,349125000000,14700000,2021-12-31,Y,548376000000,22313000000,32145999999,27963000000,89398000000,119792000000,92359000000,0,38174000000,869000000,0,390410000000,390410000000,172944000000,209928000000,33750000000,176177000000,3709000000,2080000000,30279000000,30279000000,328000000,883000000,3418000000,32942000000,964000000,-2391000000,11.530268502922818,5.521576436605541,1.4437024175237079,0.30683640275607693,0.16076940665370984,0.38281762878025294,0.17806447702084238,0.09248286877221908,0.29413220719127914,0.12131100227649555,3.890973975529229,14700000,1,1,0,0,0,0,1,1,1,5
1214,042600,2022-05-10,23750,64499,1467044350,295059882500,12423574,2021-12-31,Y,232360000000,23849000000,10000000,6095000000,30068000000,93377000000,19838000000,0,28522000000,0,6160000000,110460999999,106840000000,66066000000,192047000000,13629000000,178418000000,-629000000,339000000,28952000000,28589000000,1675000000,9377000000,14012000000,4871000000,28000000,4531000000,10.191347143547942,12.459975899466345,0.7075189821904752,0.8453390789585948,0.07096700286908934,0.8265062833534171,-1.164214803394666,0.09873256199158313,1.1743440485281615,0.5477122835943941,1.2024929444967074,12423574,1,1,1,0,0,0,1,0,0,4
1218,038070,2022-05-10,13650,68550,915370750,116034227400,8500676,2021-12-31,Y,136566000000,13933000000,60359000000,14972999999,10333000000,24808000000,13694000000,0,35256000000,150000000,286000000,76502000000,74861000000,100846000000,80716000000,20968000000,59748000000,7256999999,1292000000,15768000000,15588999999,1289000000,961999999,4459000000,1085000000,844000000,8918000000,7.358842427701674,11.546065638592328,4.065059658174782,0.3242791038142794,0.25977501362802913,0.5910402296325586,6.135698493232968,0.254528693247292,0.8317890781755211,0.22046820780997997,3.063770043597133,8500676,1,1,1,0,1,0,1,1,0,6
1229,093920,2022-05-10,6220,38196,236271340,115692000000,18600000,2021-12-31,Y,218400000000,20503000000,89706000000,25308000000,30049000000,37140000000,26785000000,0,258000000,98000000,0,181001000000,180889000000,173634000000,288548000000,23540000000,265008000000,13455000000,396000000,16684000000,16565000000,81000000,828999999,7468000000,4974000000,73000000,7166000000,6.9343083193478785,7.639194139194139,4.675121163166398,0.20519223650698062,0.08158088082398769,1.3211904761904762,8.114287357644082,0.09554557868822852,1.5128024464128227,0.21234254876190697,4.4640959631922,18600000,1,0,1,0,1,1,1,0,0,5
1233,140070,2022-05-10,4810,158720,746024515,177912280000,36988000,2021-12-31,Y,276683000000,102803000000,8327000000,12576000000,6210000000,61738000000,5976000000,0,52939000000,0,1743000000,162005000000,160300000000,143260000000,206637000000,51750000000,154887000000,30752000000,3672000000,27875000000,27717000000,2434000000,3613000000,8081000000,4071000000,534999999,-3589000000,6.38250331838565,10.074706432993715,2.320450937834073,0.3810870034875467,0.25043917594622456,0.7468366325361515,5.218000741028423,0.24317457789298483,0.5605031850785446,0.3427285734407781,2.7069931431290692,36988000,1,1,0,0,0,0,1,1,1,5
1249,148150,2022-05-10,20750,87106,1793729600,244523830750,11784281,2021-12-31,Y,262046000000,17967000000,26038000000,39946000000,30000000000,100340000000,26794000000,0,3922000000,0,529000000,157784000000,156764000000,118118000000,268331000000,58604999999,209726000000,17351000000,1261000000,22729000000,22622000000,5770000000,2506000000,3754000000,22172000000,166000000,48111000000,10.758230927449514,8.673667981957365,1.1771775961730118,0.6359326674441008,0.21840562588370332,1.023984338627569,-1.6658639953766134,0.176212795555697,1.059367173954922,0.49834328880350753,1.2033549370949295,11784281,1,1,1,1,0,0,1,1,0,6
1256,234100,2022-05-10,2820,543686,1499042145,94418526540,33481747,2021-12-31,Y,214306000000,19680000000,43041000000,42819000000,26950000000,52872000000,14191000000,0,18328000000,11000000,0,143107000000,83593000000,135964000000,97537000000,12946000000,84591000000,-1887000000,923000000,8266000000,7113000000,4936000000,11361000000,71000000,4208000000,496000000,-1267000000,11.422517123155092,3.857101527722042,2.5715690724769256,0.36945781827583557,0.13272911818079294,0.45512958106632573,12.997589508232444,0.1964449254849721,0.9814378515300495,0.4200666111573689,1.435792156307518,33481747,1,0,0,0,1,1,1,0,0,4
1259,036630,2022-05-10,520,0,0,309920000000,596000000,2021-12-31,Y,523681000000,24040000000,252473999999,16884000000,48620000000,90754000000,40447000000,0,39868000000,2578000000,8841000000,393060000000,383279000000,344958000000,296858000000,172954000000,123904000000,-10405000000,19450000000,35033000000,32433000000,17569000000,62045000000,6411000000,18268000000,1537000000,-2281000000,8.84651614192333,6.689759605561401,3.8010225444608503,0.2308909581234417,0.5826152571263028,0.5668679978842082,3.636385631075008,0.6429512798808517,0.5645047148413164,0.31153073613767807,2.4161956865887433,596000000,1,1,0,0,1,1,1,0,1,6
1263,234340,2022-05-10,26050,23304,592599950,246250650000,9453000,2021-12-31,Y,286266000000,0,45888000000,145971000000,44152000000,140783000000,138058000000,0,2751000000,0,994000000,142733000000,134299000000,236723999999,110374000000,110374000000,0,15288000000,3421000000,22479000000,20943000000,543000000,3131000000,5648000000,2707000000,714000000,52367999999,10.954697717870012,7.852486847896712,1.681481428858598,0.9863381278330869,1.0,0.3855644749987774,5.404136013994393,1.0,0.37435000359445014,0.6931920464830471,1.972968187452045,9453000,1,1,1,1,0,0,1,0,1,6
1277,032680,2022-05-10,2645,768383,1982667080,101165174435,38247703,2021-12-31,Y,101715000000,0,6698999999,41843000000,14596000000,32658999999,11745000000,0,4778000000,19000000,0,64279000000,56220000000,64315000000,92500000000,27549000000,64951000000,20571000000,1909000000,15797999999,15030000000,1478000000,283000000,2845000000,176000000,1848999999,17932000000,6.4036697329664305,15.531632501597601,1.9692887106760553,0.5080819552108776,0.297827027027027,0.9094037260974291,1.2813599713361334,0.10178809340158475,1.01182029742309,0.49083099289608456,2.5274318411309324,38247703,1,1,1,1,0,0,1,1,0,6
1290,236200,2022-05-10,23700,18657,439017500,170480570100,7193273,2021-12-31,Y,175742000000,15144999999,19388000000,33513000000,12773000000,8835000000,6149000000,1470000000,841000000,785000000,0,166066000000,166066000000,82708000000,72572000000,43142000000,29430000000,16232000000,1485000000,22651000000,22651000000,768000000,7820000000,876000000,1063000000,1828000000,17714000000,7.526403695201095,12.888780143619623,9.36140350877193,0.05320173906759963,0.5944716970732514,0.41294625075394614,6.125433909278833,0.5883503548554613,0.3755346672387119,0.04936206388273767,11.140138888888888,7193273,1,1,1,0,0,0,1,1,1,6
1292,094840,2022-05-10,7300,39910,289002460,76444432000,10471840,2021-12-31,Y,194849000000,6277000000,53015000000,17980000000,3678000000,4826000000,3347999999,816000000,7833000000,3000000000,0,182190000000,162378000000,81994000000,30867000000,13829000000,17038000000,6668000000,597000000,12087000000,10615000000,890000000,2314000000,2004000000,576000000,353000000,6152000000,6.3245165880698275,6.20326509245621,16.99005387484459,0.026488830341950712,0.4480189198820747,0.15841497775200283,3.7754135553646555,0.4125019046167911,0.14456265556510056,0.023950585419648514,22.144746509919177,10471840,1,1,1,0,0,0,1,1,1,6
1295,033790,2022-05-10,829,0,0,14190075900,17117100,2021-12-31,Y,25093000000,1503000000,91000000,10550000000,899000000,3053000000,557000000,0,375000000,324000000,49000000,21665000000,21665000000,13237000000,11255000000,8048000000,3206000000,1923000000,126000000,2240000000,2240000000,225000000,152000000,0,280000000,4000000,-457000000,6.3348553125,8.926792332523014,4.335735342286275,0.1409185321947842,0.7150599733451799,0.448531462957797,-3.224304504714236,0.7571804691239827,0.97264579210802,0.31948119325551233,1.9249756414420267,17117100,1,1,0,0,1,1,1,0,0,5
1325,160980,2022-05-10,17350,42878,737187300,189535616050,10924243,2021-12-31,Y,219879000000,31017000000,25608999999,55217999999,18095000000,66495000000,21283000000,0,2975000000,801000000,1738000000,150409000000,147798000000,130258000000,242256000000,49830000000,192427000000,32412000000,1255000000,24159000000,24397000000,3005000000,2139000000,7041000000,2848000000,35000000,35958000000,7.845341945030837,10.987406710054167,1.9589142040754943,0.4420945555119707,0.20569149990093125,1.1017696096489433,12.066540722082284,0.22495923394511327,0.9075251889168766,0.4280248389742587,1.9422026781047812,10924243,1,0,1,1,1,0,1,0,1,6
1368,143160,2022-05-10,24900,24617,605521550,266838111000,10716390,2021-12-31,Y,305053000000,67722000000,66027000000,19586000000,45891000000,54461000000,33948000000,0,6050000000,2281000000,0,244542000000,186632000000,210291000000,204055000000,71796000000,132258999999,18255000000,7506999999,24327000000,23208000000,1058000000,3331000000,3571000000,5148000000,6540000000,3243000000,10.968804661487237,7.974679809737981,3.8613136005581974,0.22270612001210427,0.3518463159442307,0.6689165489275634,6.109431598442139,0.3181143871360831,0.8224854971811423,0.1162013868698928,6.391216396007453,10716390,1,1,1,0,0,0,1,1,0,5
1378,069920,2022-05-10,8950,724889,6601753910,231145939900,25826362,2021-12-31,Y,84497000000,2364000000,49864000000,6211000000,2828000000,15751000000,4756000000,0,2452000000,172000000,0,66294000000,66166999999,63187000000,21515000000,12278000000,9237000000,-7802000000,1429000000,28442000000,28466000000,1233000000,45343000000,8800000000,1394000000,69000000,-2740000000,8.126922857042402,33.66036664023575,4.011618309948575,0.23759314568437567,0.5706716244480595,0.2546244245357823,-13.444548022205835,0.48574192161639324,0.38837950273398913,0.742722401916002,0.919450816129783,25826362,1,1,0,0,1,1,1,1,0,6
1407,131370,2022-05-10,5040,219244,1094742725,268466098320,53267083,2021-12-31,Y,93901000000,334000000,24050000000,17593000000,5937000000,9436000000,4029999999,0,1086000000,0,0,83378000000,83301000000,48238000000,52469000000,52469000000,0,17456000000,1980000000,24519000000,24503000000,764000000,3369000000,-4411000000,1900000000,80000000,17016000000,10.949308630857702,26.111543008061684,5.112123781263247,0.11317134016167334,1.0,0.5587693421795294,-1.6411682892906816,1.0,0.6140406649446983,0.23113700879857896,2.9416792360081647,53267083,1,1,1,0,1,1,1,0,0,6
1414,123750,2022-05-10,3925,115364,449255620,50029215725,12746297,2021-12-31,Y,45538000000,18946000000,145000000,11075000000,4240000000,17439000000,8573000000,0,451000000,72000000,44000000,27648000000,27648000000,37345000000,49992000000,14833000000,35159000000,4943000000,270000000,4846000000,4846000000,399000000,156000000,0,345000000,3000000,-556000000,10.32381669933966,10.64166190873556,2.1414645335168303,0.6307508680555556,0.29670747319571134,1.0978084237340244,16.879919764668262,0.26633412016211644,1.364799562391417,0.508912821465045,2.3252759281218642,12746297,1,0,0,0,0,0,1,1,0,3
1425,238090,2022-05-10,7980,59951,475064950,191354837940,23979303,2021-12-31,Y,231898999999,36776000000,58336000000,75647000000,9158000000,52223000000,7195999999,0,9736000000,0,689000000,169941000000,162188000000,188202000000,63315000000,17949000000,45365000000,1979000000,925000000,17662000000,18051000000,9012000000,31305000000,3679999999,2550000000,200000000,-211000000,10.834267803193296,7.616246728134302,3.6038144112747257,0.307300769090449,0.28348732527837006,0.27302834423724565,3.6040315703321295,0.36254840406036365,0.3591611769621282,0.19252794807068158,3.9832921255712894,23979303,1,1,0,0,0,0,1,0,0,3
1444,260970,2022-05-10,19300,19920,375223300,78346806000,4059420,2021-12-31,Y,83202000000,5515000000,40640000000,12092000000,12521000000,14128000000,12599000000,0,121000000,21000000,52000000,68952000000,68952000000,70779000000,61402000000,16166000000,45236000000,9178000000,386000000,7693000000,7693000000,6000000,186000000,1705999999,1256000000,246000000,9290000000,10.184168204861562,9.246171967020024,5.009838618346546,0.20489615964729088,0.2632813263411615,0.7379870676185669,16.260467993901496,0.27176893008118574,1.2492432109949843,0.32285257927117844,3.0875858909757214,4059420,1,0,1,1,1,1,1,0,0,6
1448,031330,2022-05-10,4340,343353,1443753475,433978590780,99995067,2021-12-31,Y,561142000000,194431000000,1098000000,19271000000,276932000000,240151000000,89067000000,0,8877000000,0,801000000,312115000000,312115000000,503071000000,2231976000000,120103000000,2111873000000,84470000000,2373000000,60141000000,60141000000,4192000000,1429000000,19243000000,2373000000,165000000,183838000000,7.216018868658653,10.717608020786182,2.094811181298433,0.7694311391634494,0.05381016641756005,3.9775600471894816,12.52451497182403,0.04248027744591111,3.582891654655895,0.3457456002514142,2.627998136638906,99995067,1,0,1,1,0,0,1,1,1,6
1449,060540,2022-05-10,2705,185741,487104715,70690592730,26133306,2021-12-31,Y,151642000000,15838999999,8217000000,13551000000,21743000000,46739000000,20479000000,0,10209000000,521000000,642000000,94694000000,91761000000,61846000000,163095000000,22085000000,141010000000,7066000000,681000000,6386000000,6604000000,975000000,2550000000,2396000000,4317000000,80000000,6523000000,11.069619907610397,4.21123435459833,1.3232204368942424,0.49357931864743276,0.13541187651368833,1.0755265691563023,3.1172109165483515,0.16301153244228198,0.9876321186228112,0.33225929157996015,1.4326217253687117,26133306,1,1,1,1,0,0,1,0,1,6
1451,056190,2022-05-10,38550,86061,3301643850,1384282698000,35908760,2021-12-31,Y,1904443999999,173081000000,179026000000,277023000000,237319000000,377509000000,194309000000,0,126581000000,1112000000,9885000000,1400355000000,1116092000000,1126475000000,1564937000000,278099000000,1286838000000,188938000000,4097999999,148324000000,116858000000,6170000000,12091000000,31517000000,47007000000,7001000000,56290000000,9.332830142121303,7.788309868921211,2.9839685941262326,0.2695809276933349,0.1777061952014682,0.8217290715824785,6.5936014084726216,0.1766587951940824,0.862050932646288,0.2775915079726082,3.052612759727462,35908760,1,1,1,0,0,1,1,1,0,6
1482,072990,2022-05-10,13250,19964,260247450,93697613500,7071518,2021-12-31,Y,120158000000,60000000,3053000000,14609000000,15275000000,26462000000,5172000000,713000000,24444000000,280000000,292000000,69252000000,69152000000,34011000000,63271000000,27448000000,35823000000,11058000000,805000000,10492000000,10436000000,441000000,187000000,383000000,9057000000,462000000,14250000000,8.930386341974838,8.73183641538641,1.285277000982541,0.3821117079651129,0.43381644039133255,0.5265650227200852,12.245501194163968,0.45012926673910597,0.6311097448509069,0.3956845646868251,1.2114008069064248,7071518,1,0,1,1,1,1,1,0,0,6
1506,086520,2022-05-10,84500,325784,27034487600,2066098937500,24450875,2021-12-31,Y,3400958000000,463774000000,537932000000,291816000000,285513000000,967353000000,270756000000,0,736306000000,2572000000,34902000000,1697299000000,1144080000000,1616057000000,1504113000000,232292999999,1271820000000,86470000000,2995000000,278946000000,240456000000,58512000000,9019000000,85359000000,62570000000,0,-140631000000,7.406806111218659,8.201983088294533,1.670596979592765,0.5699367053182733,0.15443852955130366,0.44226156277143086,4.294693200017146,0.1492021739232639,0.6630573620695701,0.6555271320199622,1.3350970931648691,24450875,1,1,0,0,1,1,1,1,0,6
1522,067570,2022-05-10,4255,186515,771857695,139669149560,32824712,2021-12-31,Y,962301000000,40746000000,21114000000,71403000000,156095000000,488005000000,197590000000,0,185411000000,1753000000,26133000000,288886000000,163479000000,384744000000,1068809000000,124143000000,944666000000,42785000000,8685000000,19611000000,15363000000,15459000000,7073999999,8320000000,32499000000,5816000000,46977000000,7.121979988781806,2.0379278417044144,0.7884017581787072,1.6892649695727726,0.11615078091595411,1.1106805458998796,-1.3781969660524998,0.10829779469266462,1.1203253096225207,1.6308599315329633,0.823719187032284,32824712,1,1,1,1,0,0,1,1,0,6
1550,058630,2022-05-10,9330,471337,4234664540,182344372410,19543877,2021-12-31,Y,85438000000,16000000,7147000000,38369000000,6491000000,8112000000,4249000000,0,3609000000,306000000,3259000000,73717000000,73584000000,55922000000,55704999999,55704999999,0,18383000000,1153000000,21497000000,21440000000,908000000,1154000000,3768000000,1156000000,569000000,16756000000,8.482317179606456,25.16093541515485,6.893737672583827,0.11004245967687236,1.0,0.6519932582574498,12.164626661522814,1.0,0.7433977483954687,0.1402628177509694,4.209798802027338,19543877,1,1,1,0,1,1,1,0,0,6
1560,065150,2022-05-10,832,243664,200714197,104234960960,125282405,2021-12-31,Y,68216999999,2382000000,11473000000,5643000000,11596000000,19537000000,12205000000,0,8348000000,15000000,2677000000,40332000000,40332000000,32144000000,104306000000,19699000000,84606000000,-894000000,1630999999,10406000000,13022000000,335000000,389000000,1339000000,1625000000,53000000,-6111000000,10.016813469152412,15.254262134295764,1.6452884270870656,0.4844044431220867,0.1888577838283512,1.5290323526617857,-34.86401109484552,0.4636561991956875,0.720363664380923,0.5689443316593653,2.079909854922766,125282405,1,1,0,0,0,1,1,0,1,5
1570,053280,2022-05-10,7740,69676,533990900,193500000000,25000000,2021-12-31,Y,588156000000,50527000000,12767000000,28856000000,16715000000,182331000000,87197000000,0,72408000000,333000000,12374000000,333417000000,333032000000,112228000000,653696000000,121494000000,532202000000,12596000000,11407000000,18266000000,18653000000,980000000,286000000,10038000000,6098000000,6290000000,27023000000,10.593452315777949,3.1056386400886837,0.6155179316737143,0.5468557392094584,0.18585703446250246,1.111433021171254,-0.03824335521703104,0.18837637412852182,1.6980936518801597,0.9987609325040647,0.8237615134166858,25000000,1,1,1,1,0,1,1,0,0,6
1575,039830,2022-05-10,9380,97000,904319230,100955908200,10762890,2021-12-31,Y,390798000000,55080999999,7964000000,15225000000,33204000000,152821000000,26427000000,0,110086999999,6853000000,0,127890000000,121890000000,118317000000,178076000000,79018000000,99058000000,10606000000,3895000000,9483000000,9484000000,6333000000,2027000000,2641000000,7768000000,294000000,3392000000,10.645988421385637,2.4265733192083894,0.7742195117163218,1.1949409648917038,0.4437318897549361,0.4556727516517485,2.917158814179681,0.47052841222085684,0.5161861848724791,1.0192718318689407,0.7839594216334753,10762890,1,0,1,0,0,0,1,0,0,3
1584,241790,2022-05-10,14500,36371,516004450,145038193000,10002634,2021-12-31,Y,115282000000,9218000000,252999999,19367000000,43009000000,25054000000,18896000000,0,642000000,0,399000000,89586000000,83594000000,74731000000,93940000000,25643000000,68297000000,16022000000,875000000,14634000000,13324000000,1863000000,3834000000,3422000000,2775000000,75000000,3647999999,9.911042298756321,12.694089276730105,2.982797158138421,0.27966423325073114,0.27297210985735576,0.8148713589285405,15.887100920261169,0.2536039722813336,0.9422137679296694,0.19231007291318503,3.403025426456389,10002634,1,0,1,0,0,0,1,1,0,4
1592,173130,2022-05-10,5220,1824222,9736494160,61911444600,11860430,2021-12-31,Y,76887000000,16891999999,4220000000,22555000000,16147000000,39020000000,25408000000,357000000,8857000000,371000000,5606000000,29010000000,29010000000,64942999999,121756000000,19446000000,102310000000,5797000000,417000000,6231000000,6231000000,560000000,544000000,-347000000,935000000,0,8832000000,9.936036687530091,8.104100823286121,1.6643516145310098,1.3450534298517753,0.15971286835967016,1.5835706946557935,11.816450352451453,0.1523492270458057,2.1986098293703,0.8825950347391247,1.996841155234657,11860430,1,0,1,1,0,0,1,1,0,5
1605,067900,2022-05-10,11650,233880,2680956050,212026027350,18199659,2021-12-31,Y,294513000000,4783000000,12000000,17993000000,8508000000,64348000000,9035000000,0,38492000000,17000000,224000000,191673000000,191673000000,31835000000,111789000000,35850000000,75939000000,32418000000,144000000,23242000000,23242000000,1551000000,237000000,8341000000,10713000000,0,32448000000,9.12253796360038,7.891672014478139,0.49473177099521354,0.335717602374878,0.32069344926602794,0.3795723788084057,8.413664806391209,0.3313182564114465,0.4075534646288131,0.41046618148506286,0.5952078360869161,18199659,1,0,1,1,0,1,1,0,0,5
1637,104830,2022-05-10,38000,103533,3972151900,479104000000,12608000,2021-12-31,Y,462931000000,39312000000,15826000000,44864000000,30958999999,68771000000,33936000000,0,1886000000,376000000,646000000,392275000000,392275000000,137373000000,310729000000,94738000000,215991000000,50511000000,5459000000,52798000000,52798000000,1026000000,6798000000,12390000000,23973000000,155000000,59024000000,9.074283116784727,11.40515541192964,1.9975425688153436,0.17531323688738767,0.3048894696021292,0.6712209810965349,8.282243088758314,0.3134493922444319,0.6917015113381604,0.17358754684551392,1.9350958675717518,12608000,1,1,1,1,1,0,1,0,0,6
1638,014190,2022-05-10,3150,477578,1481626010,111509703900,35399906,2021-12-31,Y,147279000000,29150000000,1309000000,38044000000,45250000000,50513000000,20417000000,0,2020000000,260000000,1273000000,94747000000,94747000000,114499000000,258382000000,32677000000,225704000000,13966000000,1237000000,10523000000,10523000000,2875000000,2788000000,2631000000,1613000000,129000000,4324000000,10.596759849852704,7.144942591951331,2.2667234177340485,0.5331356137925212,0.1264677880038083,1.7543709558049687,2.4274331470725,0.10663296113971077,1.5401432816058889,0.47617061340261474,2.3167813790514327,35399906,1,1,1,0,0,0,1,1,1,6
1651,069080,2022-05-10,20000,326295,6531948150,706217680000,35310884,2021-12-31,Y,615265000000,50000000,248840000000,72857000000,30987000000,96733000000,22795000000,0,12620000000,142000000,1544000000,505910999999,504053000000,355239000000,284783000000,284783000000,0,102997000000,4350000000,86851000000,86858000000,1503000000,18175000000,34182000000,4391000000,261000000,88152000000,8.131370738391038,14.116031303584634,3.6723662038807854,0.1912055677781096,1.0,0.4628623438680894,15.894048277132855,1.0,0.54190528837295,0.21256855491755006,3.6082293481672276,35310884,1,0,1,1,1,1,1,0,0,6
1653,071460,2022-05-10,3735,266702,968096230,134337846825,35967295,2021-12-31,Y,687480000000,168081000000,2526000000,40817000000,120881000000,455991000000,264107000000,0,130592000000,1367000000,29695000000,100898000000,79835000000,375458000000,1052893000000,219457000000,833436000000,42801000000,8356999999,18783000000,6592000000,19603000000,11535000000,9373000000,26764000000,1646000000,-43263000000,7.1520974724484905,2.7321522080642344,0.8233890581173752,4.519326448492537,0.20843238581698234,1.5315252807354396,5.787364204094754,0.20766359751208893,1.6655868304365442,2.8465004978078987,0.8925260025158777,35967295,1,0,0,0,0,0,1,1,0,3
1656,112040,2022-05-10,69700,740977,51004982100,2340070022600,33573458,2021-12-31,Y,1027300000000,0,22078000000,273726000000,89216000000,355036000000,55352000000,5336000000,28563000000,309000000,0,643701000000,622749000000,399201000000,334983000000,334983000000,0,97351000000,3529000000,308091000000,306690000000,8881000000,298581000000,83730000000,2439000000,1110000000,94396000000,7.595385852231971,29.990363087705635,1.124395835915231,0.5515542153888219,1.0,0.32608098900029203,-5.585301315576978,1.0,0.393508453731195,0.186214404613281,2.8968613444539777,33573458,1,1,1,0,0,0,1,0,0,4
1661,036090,2022-05-10,1135,1117804,1220352210,111158304320,97936832,2021-12-31,Y,156537000000,3940000000,0,22541000000,5695000000,21362000000,5132000000,0,9040000000,0,521000000,126133999999,125618000000,32239000000,31161000000,4419000000,26742000000,95000000,160000000,10131000000,10089000000,451000000,4060000000,5528000000,1534000000,4000000,467000000,10.972095974731024,6.471952317982329,1.5091751708641512,0.16935956998247387,0.141811880234909,0.19906475785277603,6.748407781291972,0.10386931496822703,0.26044798752220444,0.21128922611346243,0.9812143227815256,97936832,1,0,1,0,1,1,1,1,0,6
1677,089850,2022-05-10,14550,98591,1411555150,103533391350,7115697,2021-12-31,Y,394731000000,103888000000,29038000000,64421000000,48529000000,169107000000,42893000000,0,15980000000,90000000,1476000000,209644000000,92269000000,257631000000,323287000000,101074000000,222213000000,24409000000,6684999999,16225000000,11748000000,10065000000,2931000000,3038000000,8915000000,4271000000,-13388999999,6.3811027026194145,4.110394167167007,1.5234792173002891,0.8066388735189178,0.3126448016777662,0.8190058546199817,3.963142928222553,0.3080480906716822,0.9007781427235311,0.5159881325201912,1.8593974604695735,7115697,1,1,0,0,0,0,1,1,0,4
1695,191410,2022-05-10,3730,50720,188250860,35695115280,9569736,2021-12-31,Y,45467000000,1472000000,200999999,32198000000,2196000000,25416000000,2288000000,0,469000000,35000000,91000000,19582000000,19582000000,41917000000,30856000000,-4498000000,35354000000,-11349000000,601000000,2980000000,2980000000,1552000000,1306000000,-22000000,4590000000,112000000,112999999,11.978226604026846,6.55420414806343,1.6492367012905256,1.297926667347564,-0.14577391755250194,0.6786460509820309,-28.935518126705468,-0.09535644211903205,1.0276504509832913,3.4627643083028463,0.4926581190459136,9569736,1,1,1,0,1,1,1,0,0,6
1698,067920,2022-05-10,7600,47722,352536350,83570504400,10996119,2021-12-31,Y,87520000000,373000000,8800000000,22182000000,6217000000,20982000000,14047000000,0,1891000000,0,0,64648000000,63659000000,37968000000,92044000000,92044000000,0,5664000000,1870000000,7525000000,7297000000,73000000,405999999,-835000000,1145000000,919999999,12304000000,11.105714870431894,8.598034734917732,1.8095510437517872,0.3245576042568989,1.0,1.051691042047532,8.126039214528852,1.0,1.34545544344773,0.17805755395683454,5.477777777777778,10996119,1,1,1,1,0,0,1,0,0,5
1723,066980,2022-05-10,3670,164562,581582620,165406833940,45069982,2021-12-31,Y,256608000000,0,478000000,10314000000,27436000000,136723000000,54086000000,0,22271000000,0,1510000000,97614000000,94965000000,103786999999,168287000000,20041000000,148247000000,3994000000,3234000000,19220000000,21002000000,10767000000,438000000,1279000000,4260000000,1728000000,-19390000000,8.605974710718002,7.490023693727397,0.7591041741257871,1.4006494969983814,0.11908822428351566,0.6558135366005736,-25.60823489852809,1.0,0.07348171770091005,0.4111951446547462,2.9723252496433665,45069982,1,1,0,0,0,0,1,0,1,4
