,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Liab_Total,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,REV,GROSS,OPR,SGA_2,NETINC,NETINC_1,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,EPS,EPS_prev,EPS Growth,PEG
1672,086390,2022-05-10,25600,139688,3462504350,541033625600,21134126,2021-12-31,Y,205869000000,18094000000,38139000000,23474000000,23474000000,15310000000,0,29083999999,436000000,5742000000,153312000000,150915000000,114579000000,25544000000,-9050000000,1623999999,-6598000000,-5988000000,3371000000,278000000,-312.1964920621747,58.15239295914106,-636.8592351505289,0.12875630218974876
1673,241690,2022-05-10,8350,153539,1281086350,208846567750,25011565,2021-12-31,Y,128048000000,5055000000,22518000000,25918000000,25918000000,9655000000,0,9205000000,0,35000000,92925000000,92925000000,79863000000,14150000000,7438000000,516000000,9469000000,9420000000,3454999999,238000000,378.58486664069204,393.77783837196915,-3.8582597217991674,-5.716520517838681
1674,142210,2022-05-10,5510,47508,256448620,69210724300,12560930,2021-12-31,Y,200119000000,2173000000,4177000000,101299000000,101299000000,28961000000,0,33986000000,243000000,786000000,64834000000,59965000000,392043000000,32648000000,10066000000,1477000000,5153000000,8134000000,1140000000,448000000,410.2403245619552,41.39820857213598,890.9615384615386,0.015074894976507557
1675,048430,2022-05-10,9480,33278,310218920,109209600000,11520000,2021-12-31,Y,143318000000,18003000000,23826000000,21830000000,21830000000,19238000000,526000000,2897000000,811999999,0,118592000000,118592000000,184269000000,12158000000,1143000000,280000000,2720000000,2720000000,5760000000,338000000,236.11111111111111,385.15625,-38.69731800766284,-1.0375548048922538
1676,206650,2022-05-10,15950,272847,4382549000,581294671650,36444807,2021-12-31,Y,150438000000,25430000000,6534999999,17282000000,17282000000,4984000000,621000000,15893000000,1726000000,0,117263000000,119999000000,39385000000,15261000000,-7230000000,469000000,-28025000000,-27574000000,6452000000,112000000,-768.9710086817032,-1650.001878182535,53.39574949279942,-0.3884579678681034
1677,089850,2022-05-10,14550,98591,1411555150,103533391350,7115697,2021-12-31,Y,394731000000,29038000000,64421000000,169107000000,169107000000,42893000000,0,15980000000,90000000,1476000000,209644000000,92269000000,323287000000,101074000000,24409000000,6684999999,16225000000,11748000000,8915000000,4271000000,2280.170164637421,1768.625055282708,28.92332141438222,0.220621366792487
1678,032620,2022-05-10,6660,145155,947083600,347632945740,52197139,2021-12-31,Y,149261000000,45337000000,29755000000,19196000000,19196000000,13291999999,0,9057000000,493000000,292000000,121008000000,117889000000,111761999999,58898000000,9973000000,2401000000,13613999999,13312000000,2156000000,1094000000,260.8188927557888,131.21408817061794,98.77354359742641,0.2585202382531217
1679,264450,2022-05-10,24450,107727,2565131850,250507511700,10245706,2021-12-31,Y,168014000000,70231000000,30085000000,34759000000,34759000000,20035000000,0,5729000000,0,0,127526000000,127526000000,139088000000,55140000000,31852000000,620000000,28802999999,28802999999,2132999999,295000000,2811.2264785852726,1571.2924028856576,78.91173364184111,0.11021518756103002
1680,078070,2022-05-10,17700,29510,502898150,330930315600,18696628,2021-12-31,Y,352383000000,147635000000,50795000000,38624000000,38624000000,21517000000,0,7192000000,602000000,8000000,306567000000,225136000000,150996000000,62379000000,32925000000,1652000000,37013000000,20055000000,2236000000,447000000,1979.6617871415103,1014.6749456639989,95.10305202677772,0.09401297843236142
1681,024800,2022-05-10,3145,135529,419853760,98371253610,31278618,2021-12-31,Y,526210999999,16561000000,18367000000,153656000000,153656000000,27476000000,0,51404000000,5320000000,459999999,321151000000,295962000000,280539000000,11424000000,1759000000,293000000,39962000000,32989000000,4644000000,235000000,1277.6139917690737,1804.2037535034317,-29.186823312600787,-0.08434010967107979
1682,054930,2022-05-10,21350,67797,1413049050,64050000000,3000000,2021-12-31,Y,220466000000,82424000000,4102000000,113833999999,113833999999,80321000000,0,12332000000,0,7552000000,94301000000,94301000000,262236000000,33879000000,7991000000,1653000000,12106000000,12106000000,2533000000,103000000,4035.3333333333335,1009.0,299.9339279814999,0.017639768016802487
1683,069330,2022-05-10,2640,79641,207922215,37464480240,14191091,2021-12-31,Y,36962000000,1000000,2786000000,18604000000,18604000000,6240000000,0,309000000,11000000,0,18049000000,17005000000,73699000000,10745000000,6023000000,249000000,5073000000,4743000000,2591000000,11000000,357.47780068495086,-616.0202904766096,158.0301990391215,0.0467320424385342
1684,049520,2022-05-10,2190,38437,82322585,47709009840,21784936,2021-12-31,Y,210114000000,19225000000,35400000000,59404999999,59404999999,32073000000,3675000000,10838000000,5000000,1178000000,139872000000,139655000000,266589000000,7148000000,-6640000000,1176000000,-16413000000,-16369000000,11589000000,317000000,-753.410521839495,-501.2638090834878,-50.30219780219781,0.05778637786308044
1685,336060,2022-05-10,2265,3433461,7875326455,105741978000,46685200,2021-12-31,Y,21730000000,54000000,10669000000,8152000000,8152000000,4887000000,0,227000000,0,43000000,13352000000,11790000000,37935000000,9434000000,5073000000,254000000,4822000000,4126000000,744000000,1000000,103.28755151525537,116.20385047081302,-11.11520737327189,-1.9728890135593289
1686,056090,2022-05-10,10800,634165,7008748650,136271786400,12617758,2021-12-31,Y,75062000000,9769000000,12336000000,22261000000,22261000000,7115000000,0,24023000000,1143000000,2544000000,28777999999,28544000000,38055000000,15859000000,-816000000,863000000,-5215000000,-4970000000,1738000000,424000000,-413.3063892967356,-973.4692962093583,57.54294553447855,-0.4541084124988809
1687,263770,2022-05-10,3740,60876,221460075,88638643280,23700172,2021-12-31,Y,72536000000,2057999999,10958000000,15659000000,15659000000,8547000000,0,57999999,1000000,0,56819000000,56819000000,66070000000,10710000000,7323999999,494000000,5605000000,5605000000,1957999999,0,236.49617395181772,203.71160175546405,16.09362054681027,0.9826383865202173
1688,340930,2022-05-10,16650,73827,1201347950,177734487600,10674744,2021-12-31,Y,88853000000,112000000,1198000000,40648000000,40648000000,12674000000,0,1930999999,0,1907000000,46274000000,46274000000,29355000000,-2150000000,-5817000000,190000000,-2361000000,-2361000000,308000000,97000000,-221.17626427387862,446.1933700705141,-149.5695989922318,0.5033063272699903
1689,023410,2022-05-10,4790,322892,1536626770,370319033770,77310863,2021-12-31,Y,2276820000000,58221000000,132326000000,1094053000000,1094053000000,204122000000,0,289227000000,8846000000,11615000000,893540000000,878257000000,1345328000000,154374000000,55400000000,4754000000,78253000000,76641000000,25010000000,4078000000,1012.1863469561839,645.3814905675027,56.83535424391223,0.08326384598881792
1690,056080,2022-05-10,6600,993641,6286717950,247580203200,37512152,2021-12-31,Y,53085000000,17500000000,2089000000,7245999999,7245999999,3367000000,0,6708000000,48000000,0,39131000000,39131000000,27645999999,6965000000,-6413000000,593000000,-1435000000,-1435000000,1595000000,73000000,-38.254270242880224,-282.6550713486126,86.46609450155616,-1.9953457979349474
1691,084370,2022-05-10,40700,138594,5587307800,932682909400,22916042,2021-12-31,Y,382892000000,109783000000,30008000000,61800000000,61800000000,27148000000,0,10351000000,1072000000,7922000000,310741000000,293534000000,324576000000,154515000000,73912000000,1957000000,63194000000,60391999999,10027000000,2408000000,2757.6315316580412,430.13536107151486,541.1078421426398,0.027275602009323156
1692,178780,2022-05-10,1730,0,0,60240302320,34820984,2021-12-31,Y,17241000000,384000000,6620000000,2729000000,2729000000,2150000000,0,814000000,0,263000000,13697999999,13697999999,19636000000,-1785000000,-15566999999,750000000,-16136000000,-16136000000,1698000000,0,-463.3987368076675,-276.6722502729963,-67.49013909072039,0.05531602119363141
1693,179900,2022-05-10,15600,60967,928089200,252827562000,16206895,2021-12-31,Y,93689000000,5883000000,17289000000,31472000000,31472000000,4789000000,0,1491000000,0,0,60725000000,60636000000,45200000000,11251000000,-2221000000,1716000000,1274000000,1284000000,7084000000,87000000,78.60851816464536,33.99787559554128,131.21597096188748,1.5124056473875858
1694,263050,2022-05-10,13350,41256,537517750,219922506600,16473596,2021-12-31,Y,113683999999,43312000000,30266000000,37893000000,37893000000,2897000000,0,3758000000,0,1694000000,72033000000,68376000000,74000000,74000000,-33560000000,1617000000,-29575000000,-29257000000,2937000000,325000000,-1795.297153092743,-1746.3096703354872,-2.805200222469401,2.650825006413167
1695,191410,2022-05-10,3730,50720,188250860,35695115280,9569736,2021-12-31,Y,45467000000,200999999,32198000000,25416000000,25416000000,2288000000,0,469000000,35000000,91000000,19582000000,19582000000,30856000000,-4498000000,-11349000000,601000000,2980000000,2980000000,4590000000,112000000,311.3983499649311,-2249.382846088962,113.8437238688098,0.10521639838336812
1696,072770,2022-05-10,1820,828886,1489723570,95747315300,52608415,2021-12-31,Y,88729000000,12597000000,20097000000,29831000000,29831000000,21664000000,0,6843000000,0,681000000,52054999999,49534000000,90439000000,22079000000,2479000000,1097000000,2136000000,1932000000,1124000000,3000000,40.601869491791376,20.68110206323456,96.32352941176467,0.46536419935957934
1697,039020,2022-05-10,4895,147606,702224660,110552150555,22584709,2021-12-31,Y,692887000000,10534000000,25503000000,269637000000,269637000000,75755000000,0,127472000000,2348000000,14599000000,295778000000,154025000000,474876000000,89336000000,38682000000,2348000000,14430000000,7323999999,16646000000,838000000,638.9278692942203,40.20419302281026,1489.2070484581498,0.005144530911712573
1698,067920,2022-05-10,7600,47722,352536350,83570504400,10996119,2021-12-31,Y,87520000000,8800000000,22182000000,20982000000,20982000000,14047000000,0,1891000000,0,0,64648000000,63659000000,92044000000,92044000000,5664000000,1870000000,7525000000,7297000000,1145000000,919999999,684.3323539878024,448.8856477453545,52.451377633711516,0.2117335210523438
1699,044960,2022-05-10,7340,84733,610620740,92791421220,12641883,2021-12-31,Y,52601000000,6516000000,2310000000,8328000000,8328000000,4447000000,0,3443000000,0,0,40830000000,40830000000,40437000000,14334000000,4193000000,592000000,3638000000,3638000000,1435000000,35000000,287.7735856280271,194.51216246820192,47.94631964213095,0.5319733245950645
1700,303530,2022-05-10,18850,41627,781594050,138327727850,7338341,2021-12-31,Y,55311000000,21373000000,10489000000,13129000000,13129000000,6775000000,0,1679000000,243000000,1129000000,40502000000,40502000000,60039000000,19956000000,-1514000000,1238000000,-878999999,-878999999,1171000000,77000000,-119.78184156337242,691.982016098734,-117.30996453328082,1.3414839014823117
1701,302430,2022-05-10,12800,27921,348465500,125865062400,9833208,2021-12-31,Y,67592999999,2089999999,4974000000,13528000000,13528000000,10129000000,0,382000000,0,160000000,53682000000,53682000000,46471000000,11223000000,2515000000,725000000,3868000000,3868000000,792000000,36000000,393.36094588866627,-375.9708937307133,204.62537192318098,0.15902274588615314
1702,073490,2022-05-10,39300,57915,2220679400,264785479200,6737544,2021-12-31,Y,140946000000,150000000,60360000000,20631000000,20631000000,14475000000,0,1719000000,65000000,0,118596000000,118596000000,90669000000,38069000000,13425000000,1493000000,15162000000,15162000000,2508000000,1291000000,2250.374914063641,1944.477097292426,15.731623540187767,1.1101051752824953
1703,215790,2022-05-10,2110,668874,1368367680,84997444390,40283149,2021-12-31,Y,125414000000,233000000,20863000000,30420999999,30420999999,6625000000,0,1490000000,0,0,93503000000,93503000000,47241000000,28352000000,7405000000,1488000000,10195000000,10195000000,3835000000,696000000,253.08349156119846,131.61831017729025,92.28592983779707,0.09034063638785758
1704,246960,2022-05-10,9960,19468,193419600,53394115800,5360855,2021-12-31,Y,31883000000,9398000000,1031000000,657000000,657000000,231999999,0,21024000000,95000000,892000000,10202000000,10079000000,507000000,183000000,-4538000000,206000000,-5040000000,-5029000000,601000000,72000000,-940.1485397385305,-566.3275727472577,-66.00790513833992,0.16049699764043343
1705,088390,2022-05-10,20900,46932,942727300,196164139600,9385844,2021-12-31,Y,288795000000,5298000000,35587000000,38929000000,38929000000,9584000000,0,35663000000,21000000,3522999999,214203000000,195581000000,75142000000,37840000000,24193000000,340000000,54519000000,52182000000,544000000,5000000,5808.641183467358,1318.368385411051,340.59317924680784,0.010564179939808632
1706,272290,2022-05-10,46450,259376,11870163550,934836814100,20125658,2021-12-31,Y,450629000000,5776000000,108550000000,119101000000,119101000000,48375000000,0,22926000000,1255000000,3336000000,308602000000,308602000000,487292000000,142995000000,96726000000,1293000000,80186000000,80186000000,17104000000,721000000,3984.267247311864,1253.4248569661672,217.87045112185842,0.053510489568464104
1707,053350,2022-05-10,4440,62223,270604405,87871667040,19790916,2021-12-31,Y,138901000000,9551000000,108655000000,17410000000,17410000000,7189000000,0,1085000000,670000000,369000000,120405000000,120405000000,50256000000,9113000000,-271000000,147000000,5304000000,5304000000,1176000000,288000000,268.00174383035124,92.7698344028139,188.88888888888886,0.08770794554165559
1708,258610,2022-05-10,4365,106635,460337395,96670616130,22146762,2021-12-31,Y,94383000000,2770000000,4616000000,22999000000,22999000000,2843000000,0,8223999999,164000000,189000000,63160000000,53514000000,52923000000,3770000000,-6451000000,2281000000,-25090000000,-22418000000,1685000000,1393000000,-1132.896989636679,-396.49136970903464,-185.73055460653686,0.020744858157149194
1709,041520,2022-05-10,6820,5508,36726510,83127138600,12188730,2021-12-31,Y,254115000000,29151000000,90503000000,36646000000,36646000000,23482000000,0,8440000000,36000000,152000000,209028000000,209028000000,186293000000,17121000000,-5090000000,3915000000,2478000000,2478000000,4367000000,2978000000,203.30255900327597,679.6442287260445,-70.08691453404153,-0.47863514891249676
1710,264850,2022-05-10,3475,159071,540695090,100864210200,29025672,2021-12-31,Y,62886000000,0,5681000000,19953000000,19953000000,13822000000,0,5939000000,20000000,221000000,36994000000,36994000000,78278000000,11603000000,6887000000,65000000,6244000000,6244000000,2014999999,7000000,215.1199117801648,116.65535254446478,84.40637920850561,0.1913810474218721
1711,054210,2022-05-10,20650,544824,11012411900,522263486500,25291210,2021-12-31,Y,529284000000,15543000000,63008000000,289121000000,289121000000,145417000000,0,24571000000,2951000000,1835000000,215591000000,215591000000,763549000000,85039000000,34202999999,1889999999,33929000000,33929000000,24232000000,285000000,1341.5332836981702,-632.5913232304821,312.0695043440214,0.049325020310265984
1712,164060,2022-05-10,5680,338045,1870895850,99137663520,17453814,2021-12-31,Y,72033000000,17309000000,13011000000,19357000000,19357000000,4060000000,0,17816000000,0,0,34860000000,34795000000,30692000000,14726000000,4051000000,555000000,3048000000,3369000000,775000000,62000000,174.63231818558396,267.67788404299483,-34.76027397260274,-0.9357083946782515
1713,065440,2022-05-10,3150,18555438,56533808435,85916313000,27275020,2021-12-31,Y,61532000000,18904000000,17981000000,19793000000,19793000000,6242000000,0,2976000000,0,2783000000,38763000000,38769000000,56185000000,14506000000,2821000000,386000000,1811000000,1805999999,488000000,47000000,66.39775149569093,77.91011702282894,-14.776470588235291,-3.2106019675408954
1714,115610,2022-05-10,2620,1460560,3795766820,40160083120,15328276,2021-12-31,Y,11595000000,23000000,3179000000,2926000000,2926000000,2219000000,0,86000000,86000000,0,8584000000,8584000000,21321000000,4995000000,561000000,0,883000000,883000000,156000000,289000000,57.60595646894667,-284.57212017842056,120.24300779458963,0.3782457597419319
1715,131400,2022-05-10,1755,1242910,2123360895,86597689815,49343413,2021-12-31,Y,122978000000,2120000000,15434000000,67054999999,67054999999,7869000000,0,5198000000,89000000,302000000,50726000000,50726000000,63507000000,11941000000,2298000000,293000000,-9292000000,-9292000000,3458000000,77000000,-188.31287572264205,-135.07375341061228,-39.41485371342835,0.23644883918341908
1716,351330,2022-05-10,12150,32470,383711650,100705518000,8288520,2021-12-31,Y,55869000000,5708000000,7645999999,10773000000,10773000000,6132000000,0,160000000,43000000,0,44936000000,44936000000,43047000000,4022000000,-3386999999,661000000,-4583000000,-4583000000,813000000,234000000,-552.9334549473248,567.2906622653984,-197.46916205869846,0.1112766716442059
1717,080010,2022-05-10,7220,41724,298672560,72200000000,10000000,2021-12-31,Y,153986000000,13501000000,21662000000,21572000000,21572000000,3720000000,0,14838999999,1214000000,0,117574000000,105736999999,57155999999,19667000000,10076000000,1255000000,7640000000,6472000000,2932000000,463000000,764.0,599.3,27.482062406140507,0.3438701812274895
1718,086890,2022-05-10,7400,171479,1247185440,245551743200,33182668,2021-12-31,Y,151091000000,25283000000,14347000000,5836000000,5836000000,5005000000,0,73304000000,0,3582000000,71950000000,71950000000,28018000000,11034000000,-8980000000,1480000000,830000000,830000000,2757000000,2070000000,25.013058021735926,-598.6559007250412,104.17820286936823,2.8398020467478027
1719,047560,2022-05-10,11500,112547,1245566600,130828968000,11376432,2021-12-31,Y,177487000000,46216000000,38483000000,49993000000,49993000000,9583000000,0,37816000000,200999999,10156000000,89678000000,62292999999,89583000000,89583000000,10065000000,3275000000,3477000000,4706000000,2879000000,396000000,305.63185364268867,627.7011984073741,-51.30934042851142,-0.733335641457965
1720,900110,2022-05-10,289,18353010,5384112494,58372842795,201982155,2021-12-31,Y,254946000000,68730000000,134458999999,9176000000,9176000000,5365000000,778000000,1730000000,0,0,244040000000,243729000000,50849000000,13088999999,4497000000,149000000,2613000000,2612000000,285000000,0,12.936786420562747,-4.634072747664268,379.1666666666667,0.058917089408410186
1721,101360,2022-05-10,26800,132312,3465116900,276586264400,10320383,2021-12-31,Y,120195000000,22655000000,22624000000,14472000000,14472000000,5974000000,0,34106000000,218000000,227999999,71617000000,71342000000,77444000000,16897999999,7639000000,383000000,10029000000,10013000000,1204000000,206000000,971.7662610001973,345.23912533091067,181.47628403031155,0.1519683329814617
1722,102710,2022-05-10,34400,107585,3657840650,491501558400,14287836,2021-12-31,Y,582802000000,1167000000,45250000000,185961000000,185961000000,66466999999,0,50593000000,1228000000,428000000,346248000000,332635000000,521796000000,85387000000,26004000000,3531000000,18036000000,18517000000,28501000000,936000000,1262.3325183743711,3319.7469511828103,-61.975037949063925,-0.4397115476721976
1723,066980,2022-05-10,3670,164562,581582620,165406833940,45069982,2021-12-31,Y,256608000000,478000000,10314000000,136723000000,136723000000,54086000000,0,22271000000,0,1510000000,97614000000,94965000000,168287000000,20041000000,3994000000,3234000000,19220000000,21002000000,4260000000,1728000000,426.44791826187105,-1047.6596152179516,140.70481596001525,0.06116332729622845
1724,063760,2022-05-10,6370,104160,641854190,59401078100,9325130,2021-12-31,Y,83218000000,10202000000,14719000000,8055000000,8055000000,5168000000,0,7895000000,235000000,446000000,67267999999,67267999999,26181000000,4577000000,-3032000000,361000000,-711000000,-711000000,940000000,247000000,-76.24558585242244,266.8059319280267,-128.57717041800643,0.6497718050639066
1725,123570,2022-05-10,6070,46167,276837030,135215793460,22276078,2021-12-31,Y,134973000000,24093000000,27673000000,31764000000,31764000000,22720000000,0,10741000000,538000000,7059999999,92468000000,88730000000,35239000000,35239000000,9895000000,826000000,26330000000,25777999999,1208000000,45000000,1181.9854464506723,354.10183067234726,233.79817444219069,0.0219652143697919
1726,083470,2022-05-10,3220,0,0,51129149960,15878618,2021-12-31,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-229.80589368671758,100.0,inf
1727,095190,2022-05-10,3495,143821,495466780,148820724315,42581037,2021-12-31,Y,182045000000,6431999999,15671000000,43285000000,43285000000,11414000000,0,49920000000,1786000000,3374000000,88840000000,88840000000,98026000000,8927000000,-951000000,540000000,-2991000000,-2991000000,6327000000,1017000000,-70.24253542721377,-56.69190254807557,-23.902236951118482,2.081653559734141
1728,091120,2022-05-10,38000,163132,6069917300,603741568000,15887936,2021-12-31,Y,365925000000,1951000000,69894000000,93901000000,93901000000,48316000000,0,37225000000,0,0,234798000000,231990000000,400227000000,84948000000,37116000000,3041000000,34139999999,34464000000,17822000000,1777000000,2148.8001965138833,39.652727704844736,5319.047618888888,0.0033247093380696694
1729,039030,2022-05-10,103900,101894,10468252500,1280001245000,12319550,2021-12-31,Y,566045000000,11392000000,92845000000,80666000000,80666000000,41442000000,0,598000000,106000000,0,484780000000,478372999999,390860000000,130683999999,78136000000,3042000000,72350000000,71879000000,10060000000,808000000,5872.7794440543685,1749.576892013101,235.66855340076086,0.07507065767230338
1730,294090,2022-05-10,20700,263772,5362121600,622931641200,30093316,2021-12-31,Y,62660000000,27369000000,6664000000,3261000000,3261000000,1519000000,755000000,40482000000,438000000,0,18917000000,18248000000,693000000,-2130999999,-26892000000,1448000000,-29988000000,-29750000000,1695000000,118000000,-996.5003524370661,-652.8692285024356,-52.633989922125515,0.3946631663224036
1731,088290,2022-05-10,8490,277021,2262560420,193320449790,22770371,2021-12-31,Y,74248000000,13338999999,17957000000,22973000000,22973000000,7722000000,0,2323000000,148000000,1036999999,48952000000,48952000000,38060000000,4254999999,1157000000,129000000,-2951000000,-2951000000,1639000000,19000000,-129.59823974760886,-657.9602941032449,80.3030303030303,-0.8157867615160834
1732,181340,2022-05-10,2705,0,0,37716353295,13943199,2021-12-31,Y,68804000000,1210000000,5863000000,47386000000,47386000000,10941000000,0,4172999999,0,2465000000,17244000000,17244000000,47540000000,9413000000,-17922000000,905000000,-19859000000,-19859000000,1073000000,81000000,-1424.278603496945,-1285.501268396155,-10.79558134345012,0.17592448374986294
1733,353810,2022-05-10,5620,4070190,23796547430,192157466400,34191720,2021-12-31,Y,117694000000,2951000000,20703000000,63609000000,63609000000,12618000000,0,8670000000,350000000,2247000000,45414000000,42918000000,129458000000,40631000000,16779000000,611000000,10842000000,10873000000,2677000000,124000000,317.094314062001,304.8983789057702,3.9999999999999987,4.430858384061983
1734,035810,2022-05-10,4575,6388533,30686536940,298042240875,65145845,2021-12-31,Y,2313397000000,152132000000,237980000000,959920999999,959920999999,200564000000,0,423245000000,5078000000,29037000000,930231000000,525183000000,1984046000000,339529000000,100417000000,15641000000,9208000000,22538000000,62204000000,4179000000,141.34439425875894,1297.4733845266724,-89.10618160307602,-0.3632492078047509
1735,092130,2022-05-10,18300,29833,546586300,220397880000,12043600,2021-12-31,Y,74068000000,110000000,61872000000,10560000000,10560000000,5492000000,0,160000000,74000000,0,63347000000,63347000000,45703000000,45703000000,18222000000,1967000000,13926000000,13926000000,579000000,1388000000,1156.2987810953537,1083.6460858879404,6.704467090644409,2.36056932100695
1736,096040,2022-05-10,255,3781818,945229862,134620555740,527923748,2021-12-31,Y,146029000000,42689000000,17038999999,76304000000,76304000000,10746000000,0,47000000,17000000,0,69678000000,69678000000,40017000000,4653000000,-3811000000,451000000,-5211000000,-5211000000,377000000,75000000,-9.870743681718217,-17.320683213515903,43.011811023622045,-0.6006238547125492
1737,134060,2022-05-10,7090,24933,173359010,33813982500,4769250,2021-12-31,Y,22744000000,858000000,10853000000,1419000000,1419000000,784000000,0,1850000000,0,1673000000,19475000000,19475000000,10846000000,7556999999,1367000000,966000000,1700000000,1700000000,337000000,629000000,356.4501756041306,112.59632017612832,216.57355679702047,0.09184213546355774
1738,001840,2022-05-10,7360,329129,2401389750,145770393600,19805760,2021-12-31,Y,103079000000,17560000000,5492000000,49871000000,49871000000,38910000000,0,7506000000,125000000,5651000000,45702000000,45702000000,194935000000,3078000000,-4796000000,434999999,-4680000000,-4680000000,893000000,0,-236.29489603024575,15.197599082287173,-1654.8172757475083,0.01882233190122465
1739,024810,2022-05-10,1115,538257,583613790,93061939645,83463623,2021-12-31,Y,370443000000,81500000000,50798000000,104983000000,104983000000,7941000000,0,1968000000,1557000000,127000000,263491000000,263491000000,66789000000,8575000000,-2981000000,328000000,27675000000,27675000000,1081000000,9000000,331.58158015738184,-238.65486884028508,238.9376976755861,0.014073424768334689
1740,041830,2022-05-10,26800,46518,1233003400,366725357600,13683782,2021-12-31,Y,203760000000,52942999999,18562000000,16253000000,16253000000,5592000000,0,3725000000,137000000,1757000000,183782000000,183735000000,137837000000,101320000000,35852000000,3436000000,33982000000,34033000000,4286000000,150000000,2483.377767929948,1282.9055592963991,93.57448020506978,0.11532795252373233
1741,352940,2022-05-10,6160,34900,215351540,66945216800,10867730,2021-12-31,Y,90605000000,2812000000,22353000000,38242000000,38242000000,4496000000,0,2447000000,9000000,0,49915000000,49915000000,33466000000,10968000000,1122000000,1730000000,5245000000,5245000000,1166000000,1123000000,482.62148581166446,-409.37711923281125,217.89166104742637,0.0585778530454599
1742,079950,2022-05-10,2615,198886,501846320,60668000000,23200000,2021-12-31,Y,141843000000,462000000,3067000000,83134000000,83134000000,22793000000,0,4873000000,421000000,659000000,53836000000,53836000000,134317000000,26319000000,9278000000,540000000,12371000000,12371000000,3081000000,981000000,533.2327586206897,-205.56034482758622,359.4044873139022,0.013644932011073063
1743,277410,2022-05-10,2355,515043,1206190260,76262786895,32383349,2021-12-31,Y,88164000000,21758000000,7355000000,15044000000,15044000000,3851000000,0,22969000000,236000000,0,50151000000,49846000000,38308000000,23926000000,8229000000,1192000000,6395000000,6327000000,1876000000,147000000,197.47803107084445,147.02000092701962,34.3205208989708,0.34747075046877685
1744,060150,2022-05-10,10300,337736,3438710100,479605203600,46563612,2021-12-31,Y,493337000000,9924000000,83964000000,103370000000,103370000000,17287000000,0,52411000000,760000000,1588000000,337557000000,337557000000,246412000000,63663000000,41853000000,1650000000,24907000000,24920000000,16880000000,890000000,534.9026617608616,762.4838038767267,-29.84734114465976,-0.645144228257509
1745,033230,2022-05-10,2630,708951,1828311235,103136449400,39215380,2021-12-31,Y,191904000000,4370000000,19771000000,99468000000,99468000000,63600000000,0,18028000000,0,2633000000,74408000000,72623000000,258308000000,29391000000,1988000000,1830000000,766000000,975000000,2007000000,16000000,19.533152553921447,-170.26482976832048,111.47221806200389,1.207860457744831
1746,037330,2022-05-10,2345,85635,199066440,102910850280,43885224,2021-12-31,Y,501058000000,15275000000,20230000000,260404000000,260404000000,98797000000,0,32176000000,1311000000,103000000,208478000000,184567000000,784995000000,44145000000,11348000000,1636000000,7908000000,4882000000,33897000000,563000000,180.1973256419974,505.5687991930952,-64.35750664803714,-0.2022065854782871
1747,083640,2022-05-10,1240,303577,373965295,57331168120,46234813,2021-12-31,Y,112638000000,5465000000,33699000000,22371000000,22371000000,5675000000,0,259000000,0,0,90008000000,90008000000,56486000000,7673999999,-3436000000,905000000,-684000000,-684000000,622000000,382000000,-14.794047074441504,-84.97925578286647,82.59099007381012,-1.0148503750415845
1748,216050,2022-05-10,34700,14478,501845700,279570161900,8056777,2021-12-31,Y,230365000000,26107000000,24477000000,133234999999,133234999999,127806000000,0,4120000000,0,1984000000,93009000000,93009000000,51801000000,28498000000,21403000000,351000000,21115000000,21115000000,1172000000,70000000,2620.77503200101,1527.533900963127,71.56902575769888,0.18500123466984136
1749,049070,2022-05-10,38000,152783,5800915400,653600000000,17200000,2021-12-31,Y,820982000000,132258999999,168331000000,169214000000,169214000000,116147000000,0,17327000000,4298000000,0,634440000000,535421000000,1052037999999,154495000000,87568000000,4773000000,80783000000,75176000000,18393000000,860000000,4696.686046511628,3180.639534883721,47.66483265395654,0.1697438286264519
1750,119610,2022-05-10,32000,143438,4387356650,422927296000,13216478,2021-12-31,Y,231948000000,15274000000,10620000000,38371000000,38371000000,11490000000,0,16097000000,349000000,0,177480000000,177454000000,116817000000,56786000000,28163000000,1305000000,19020000000,19044000000,8336000000,295000000,1439.1125986817365,873.3794283166817,64.7751884258858,0.34327843224852056
1751,035080,2022-05-10,4520,0,0,350923411960,77637923,2021-12-31,Y,1654218000000,186724000000,71119000000,967700000000,967700000000,597874000000,134000000,97428000000,600000000,2255000000,589089000000,286657000000,3115778000000,131174000000,2488000000,40588000000,-4593000000,-24190000000,21489000000,31308999999,-59.159233304064564,-332.41486895521405,82.2031928084315,-0.9294525254478314
1752,051370,2022-05-10,15850,267053,4066684750,369740431200,23327472,2021-12-31,Y,356224000000,151000000,33676000000,161075000000,161075000000,111859999999,0,15918000000,5928000000,9443000000,179232000000,179232000000,446995000000,37150000000,3197000000,479000000,-239000000,-239000000,15583000000,382000000,-10.245430795072865,-1869.598214500054,99.4519982574003,-15.555555644875273
